2011-12-05,00:00,1.34250,1.34870,1.33750,1.34010,2001
2011-12-06,00:00,1.34010,1.34290,1.33330,1.34020,1911
2011-12-07,00:00,1.34010,1.34550,1.33510,1.34120,1971
2011-12-08,00:00,1.34120,1.34600,1.32890,1.33400,2701
2011-12-09,00:00,1.33400,1.34350,1.32820,1.33870,2591
2011-12-12,00:00,1.33840,1.33840,1.31630,1.31870,2451
2011-12-13,00:00,1.31880,1.32370,1.30090,1.30370,3051
2011-12-14,00:00,1.30370,1.30650,1.29450,1.29830,1861
2011-12-15,00:00,1.29830,1.30500,1.29570,1.30160,1531
2011-12-16,00:00,1.30160,1.30850,1.29950,1.30460,1501
2011-12-19,00:00,1.30440,1.30450,1.29830,1.29980,781
2011-12-20,00:00,1.29980,1.31320,1.29930,1.30820,1941
2011-12-21,00:00,1.30840,1.32010,1.30250,1.30480,3161
2011-12-22,00:00,1.30470,1.31190,1.30160,1.30500,2031
2011-12-23,00:00,1.30500,1.30970,1.30260,1.30440,1361
2011-12-26,00:00,1.30460,1.30840,1.30330,1.30600,881
2011-12-27,00:00,1.30610,1.30840,1.30430,1.30710,721
2011-12-28,00:00,1.30710,1.30810,1.29120,1.29410,2081
2011-12-29,00:00,1.29410,1.29660,1.28580,1.29610,1961
2011-12-30,00:00,1.29610,1.30010,1.29040,1.29590,1921
2012-01-02,00:00,1.29410,1.29720,1.29180,1.29340,1011
2012-01-03,00:00,1.29330,1.30770,1.29330,1.30500,1711
2012-01-04,00:00,1.30500,1.30730,1.28980,1.29430,2431
2012-01-05,00:00,1.29420,1.29470,1.27710,1.27880,1981
2012-01-06,00:00,1.27890,1.28140,1.26970,1.27160,1611
2012-01-09,00:00,1.26950,1.27860,1.26660,1.27650,1701
2012-01-10,00:00,1.27660,1.28190,1.27430,1.27780,1401
2012-01-11,00:00,1.27770,1.27900,1.26620,1.27070,1861
2012-01-12,00:00,1.27070,1.28450,1.26990,1.28140,1851
2012-01-13,00:00,1.28150,1.28790,1.26230,1.26800,3771
2012-01-16,00:00,1.26360,1.26880,1.26260,1.26670,931
2012-01-17,00:00,1.26670,1.28100,1.26490,1.27370,2521
2012-01-18,00:00,1.27360,1.28690,1.27340,1.28640,1421
2012-01-19,00:00,1.28650,1.29720,1.28390,1.29690,1621
2012-01-20,00:00,1.29690,1.29880,1.28870,1.29310,1641
2012-01-23,00:00,1.28780,1.30530,1.28760,1.30160,2161
2012-01-24,00:00,1.30160,1.30630,1.29540,1.30360,1981
2012-01-25,00:00,1.30360,1.31220,1.29310,1.31050,3131
2012-01-26,00:00,1.31070,1.31850,1.30910,1.31090,1861
2012-01-27,00:00,1.31090,1.32350,1.30780,1.32200,2031
2012-01-30,00:00,1.32250,1.32280,1.30760,1.31440,2231
2012-01-31,00:00,1.31440,1.32150,1.30420,1.30840,2861
2012-02-01,00:00,1.30830,1.32190,1.30260,1.31620,3071
2012-02-02,00:00,1.31610,1.31980,1.30860,1.31440,2071
2012-02-03,00:00,1.31440,1.32080,1.30660,1.31580,2701
2012-02-06,00:00,1.31140,1.31430,1.30280,1.31300,2141
2012-02-07,00:00,1.31300,1.32710,1.30890,1.32600,2341
2012-02-08,00:00,1.32600,1.32890,1.32210,1.32610,1351
2012-02-09,00:00,1.32610,1.33220,1.32150,1.32860,1891
2012-02-10,00:00,1.32860,1.32910,1.31560,1.31970,1811
2012-02-13,00:00,1.32110,1.32850,1.31850,1.31860,1751
2012-02-14,00:00,1.31860,1.32160,1.30800,1.31340,2201
2012-02-15,00:00,1.31330,1.31910,1.30440,1.30660,2271
2012-02-16,00:00,1.30660,1.31600,1.29740,1.31300,3081
2012-02-17,00:00,1.31300,1.31990,1.31150,1.31400,1581
2012-02-20,00:00,1.31800,1.32770,1.31740,1.32430,1431
2012-02-21,00:00,1.32440,1.32940,1.31870,1.32340,2041
2012-02-22,00:00,1.32340,1.32670,1.32110,1.32490,971
2012-02-23,00:00,1.32480,1.33810,1.32320,1.33730,1731
2012-02-24,00:00,1.33720,1.34870,1.33570,1.34490,1831
2012-02-27,00:00,1.34650,1.34800,1.33660,1.33970,1601
2012-02-28,00:00,1.33980,1.34710,1.33890,1.34580,1041
2012-02-29,00:00,1.34580,1.34870,1.33150,1.33250,2111
2012-03-01,00:00,1.33250,1.33580,1.32820,1.33110,1381
2012-03-02,00:00,1.33110,1.33330,1.31870,1.31980,1791
2012-03-05,00:00,1.31930,1.32420,1.31600,1.32170,1401
2012-03-06,00:00,1.32170,1.32280,1.31040,1.31110,1421
2012-03-07,00:00,1.31110,1.31640,1.30960,1.31490,981
2012-03-08,00:00,1.31490,1.32910,1.31360,1.32740,1851
2012-03-09,00:00,1.32740,1.32790,1.30970,1.31230,2131
2012-03-12,00:00,1.31050,1.31600,1.30790,1.31540,1131
2012-03-13,00:00,1.31550,1.31920,1.30520,1.30840,2091
2012-03-14,00:00,1.30840,1.30910,1.30110,1.30330,1091
2012-03-15,00:00,1.30330,1.31200,1.30040,1.30800,1851
2012-03-16,00:00,1.30810,1.31880,1.30490,1.31760,1831
2012-03-19,00:00,1.31790,1.32660,1.31420,1.32380,1891
2012-03-20,00:00,1.32380,1.32520,1.31720,1.32250,1471
2012-03-21,00:00,1.32240,1.32870,1.31780,1.32160,2101
2012-03-22,00:00,1.32160,1.32550,1.31340,1.32010,2271
2012-03-23,00:00,1.31990,1.32950,1.31900,1.32700,1391
2012-03-26,00:00,1.32710,1.33680,1.31920,1.33590,2641
2012-03-27,00:00,1.33600,1.33860,1.33120,1.33160,1041
2012-03-28,00:00,1.33130,1.33740,1.32770,1.33170,1901
2012-03-29,00:00,1.33170,1.33460,1.32520,1.33020,1731
2012-03-30,00:00,1.33020,1.33770,1.32940,1.33440,1241
2012-04-02,00:00,1.33610,1.33810,1.32780,1.33200,1651
2012-04-03,00:00,1.33210,1.33690,1.32140,1.32330,2221
2012-04-04,00:00,1.32330,1.32400,1.31080,1.31420,1731
2012-04-05,00:00,1.31420,1.31650,1.30350,1.30650,1831
2012-04-06,00:00,1.30650,1.31130,1.30480,1.30980,971
2012-04-09,00:00,1.31040,1.31350,1.30330,1.31060,2021
2012-04-10,00:00,1.31060,1.31470,1.30540,1.30820,1621
2012-04-11,00:00,1.30820,1.31580,1.30650,1.31090,1591
